SIREN,Dénomination,SIRET,Code APE,Procédures collectives (type),Procédures collectives (date),Code postal,Date de création,Tranche effectifs,Catégorie juridique (Niveau I),Capital souscrit non appelé (I) (AA) 2016 (€),TOTAL (II) (net) (BJNET) 2016 (€),"Matières premières, approvisionnements (net) (BLNET) 2016 (€)",En cours de production de biens (net) (BNNET) 2016 (€),En cours de production de services (net) (BPNET) 2016 (€),Produits intermédiaires et finis (net) (BRNET) 2016 (€),Marchandises (net) (BTNET) 2016 (€),Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€),Clients et comptes rattachés (3) (net) (BXNET) 2016 (€),Autres créances (3) (net) (BZNET) 2016 (€),"Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€)",Valeurs mobilières de placement (net) (CDNET) 2016 (€),Disponibilités (net) (CFNET) 2016 (€),Charges constatées d'avance (3) (net) (CHNET) 2016 (€),TOTAL (III) (net) (CJNET) 2016 (€),Primes de remboursement des obligations (CM) 2016 (€),Ecarts de conversion actif (CN) 2016 (€),TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€),Capital social ou individuel (1) (DA) 2016 (€),Report à nouveau (DH) 2016 (€),RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€),TOTAL (I) (DL) 2016 (€),TOTAL(II) (DO) 2016 (€),TOTAL (III) (DR) 2016 (€),Autres emprunts obligataires (DT) 2016 (€),Emprunts obligataires convertibles (DS) 2016 (€),Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€),Emprunts et dettes financières divers (DV) 2016 (€),Avances et acomptes reçus sur commandes en cours (DW) 2016 (€),Dettes fournisseurs et comptes rattachés (DX) 2016 (€),Dettes fiscales et sociales (DY) 2016 (€),Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€),Autres dettes (EA) 2016 (€),dont comptes courants d'associés de l'exercice N (EA2) 2016 (€),Produits constatés d'avance (EB) 2016 (€),TOTAL (IV) (EC) 2016 (€),TOTAL GENERAL (I à V) (EE) 2016 (€),"(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€)",Chiffre d'affaires net (France) (FJ) 2016 (€),Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€),Chiffre d'affaires net (Total) (FL) 2016 (€),Subventions d'exploitation (FO) 2016 (€),"Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€)",Total des produits d'exploitation (2) (I) (FR) 2016 (€),Achats de marchandises (y compris droits de douane) (FS) 2016 (€),Variation de stock (marchandises) (FT) 2016 (€),Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€),Variation de stock (matières premières et approvisionnements) (FV) 2016 (€),Autres achats et charges externes (3) (6 bis) (FW) 2016 (€),"Impôts, taxes et versements assimilés (FX) 2016 (€)",Salaires et traitements (FY) 2016 (€),Charges sociales (10) (FZ) 2016 (€),Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€),Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€),Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€),Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€),Autres charges (12) (GE) 2016 (€),Total des charges d'exploitation (4) (II) (GF) 2016 (€),1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€),Total des produits financiers (V) (GP) 2016 (€),Intérêts et charges assimilées (GR) 2016 (€),Total des charges financières (VI) (GU) 2016 (€),Dotations financières aux amortissements et provisions (GQ) 2016 (€),Reprises sur provisions & transferts de charges (GM) 2016 (€),Total des produits exceptionnels (VII) (HD) 2016 (€),Reprises sur provisions & transferts de charges (HC) 2016 (€),Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€),Total des charges exceptionnelles (VIII) (HH) 2016 (€),4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€),5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€),Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€),Impôts sur les bénéfices (HK) 2016 (€),Clients douteux ou litigieux - Montant brut (VA) 2016 (€),Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€),Impôts sur les bénéfices - Montant brut (8E) 2016 (€),T.V.A. - Montant brut (VW) 2016 (€),Emprunts remboursés en cours d’exercice (VK) 2016 (€),Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€),Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€),Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€),Effets portés à l’escompte et non échus (YS) 2016 (€),Sous‐traitance (YT) 2016 (€),Effectif moyen du personnel (YP) 2016,Ecarts de conversion passif (V) (ED) 2016 (€),Production stockée (FM) 2016 (€),Production immobilisée (FN) 2016 (€),(3) Dont Crédit-bail mobilier (HP) 2016 (€),(3) Dont Crédit-bail immobilier (HQ) 2016 (€),3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€),Ville,Nombre de mois de l'exercice comptable 2016,Notation NOTA-PME 2016,Catégorie juridique (Niveau II)
408834018,DECLICS INFORMATIQUES / DECLICS INFORMATIQUES,40883401800017,4741Z,,,74200.0,10/09/1996,0 salarié pendant l'année,,0,2478,0,0,0,0,24342,0,2770,1250,0,0,26001,0,54363,0,0,56841,7622,-10048,2204,39189,0,0,0,0,0,0,0,11075,0,0,6578,0,0,17653,56842,0,224355,730,225085,0,0,225450,135514,5431,0,0,35972,2430,33776,9621,501,0,0,0,0,223246,2204,0,0,0,0,0,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,THONON-LES-BAINS,12,"5,9",Société à responsabilité limitée (SARL)
518320767,MARQUES METAL,51832076700016,4332B,,,91240.0,01/10/2009,De 1 à 2 salariés,,0,20523,15188,0,0,0,0,0,40194,4649,0,0,12750,2889,75671,0,0,96194,7600,49790,1000,59150,0,0,0,0,0,495,0,6339,0,0,30209,18559,0,37044,96194,0,0,0,136911,0,0,137420,0,0,43891,-13852,33142,2210,45824,24333,4615,0,0,0,3,140166,-2746,450,0,80,0,0,3500,0,0,124,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAINT-MICHEL-SUR-ORGE,12,"4,4",Société par actions simplifiée
790484430,SSI CONCEPT,79048443000018,8020Z,"Autre jugement et ordonnance
Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire","21/10/2020
03/10/2019
17/03/2019
05/04/2018",77220.0,01/01/2013,De 1 à 2 salariés,,4000,1243,0,15000,0,0,0,0,69611,22437,0,0,43100,0,150148,0,0,155391,5000,-15621,-3109,-13230,0,0,0,0,2323,3532,0,26800,106356,0,29609,0,0,168621,155391,0,229654,0,229654,0,0,219654,847,0,176,7000,150480,489,45000,18000,595,0,0,0,0,222587,-2932,0,176,176,0,0,0,0,0,0,0,-3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10000,0,0,0,-3109,TOURNAN-EN-BRIE,12,"3,6",Société à responsabilité limitée (SARL)
812244168,NID'ANGES ET SUCRE D'ORGE,81224416800025,8891A,,,92130.0,01/07/2015,De 6 à 9 salariés,,0,15850,0,0,0,0,0,0,15765,7492,0,0,17056,6766,47079,0,0,62929,7000,0,-12746,-5746,0,0,0,0,0,42992,0,10858,0,0,14826,2296,0,68676,62929,0,0,0,79492,0,0,79492,0,0,0,0,30455,1007,41987,13312,2996,0,0,0,1781,91539,-12047,0,0,699,0,0,0,0,0,0,0,-12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISSY-LES-MOULINEAUX,12,"3,2",Société à responsabilité limitée (SARL)
818521346,YSULA,81852134600010,7010Z,,,31670.0,17/02/2016,De 1 à 2 salariés,,0,406311,0,0,0,0,0,0,4980,1469,0,0,7531,35,14015,0,0,420327,410000,0,-3518,406482,0,0,0,0,0,2279,0,4080,7485,0,0,0,0,13844,420327,0,20750,0,20750,0,0,20753,0,0,0,0,6582,157,12740,4539,251,0,0,0,1,24271,-3518,0,0,0,0,0,0,0,0,0,0,-3518,0,0,0,6658,0,827,0,0,0,0,0,0,0,0,0,0,0,0,-3518,LABEGE,12,"4,4",Société par actions simplifiée
527919963,FB GESTION,52791996300019,6430Z,,,89330.0,28/09/2010,,,0,292621,0,0,0,0,0,2990,0,1396,0,0,37902,2015,44303,0,0,336923,5000,0,32092,160178,0,0,0,0,0,159238,0,5036,0,0,12471,2690,0,176745,336923,0,0,0,89266,0,0,89266,0,0,0,0,5568,3208,40039,0,544,0,0,0,0,49360,39906,0,0,2185,0,0,0,0,0,0,0,32092,0,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIFFONDS,12,"8,2",Société à responsabilité limitée (SARL)
537535940,ECBG,53753594000010,4399C,,,97310.0,01/01/2011,De 1 à 2 salariés,,0,16019,0,0,0,0,0,1175,63711,17131,0,0,46,608,82671,0,0,98691,5000,26837,10015,41852,0,0,0,0,2660,22510,0,24963,6705,0,0,0,0,56838,98691,0,0,0,332343,0,0,292314,0,0,40405,0,172343,730,40442,2932,17638,0,0,0,15,274505,17809,0,0,708,0,0,87,0,0,7174,-7086,10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40029,0,0,0,17101,KOUROU,12,"5,8",Société à responsabilité limitée (SARL)
447773789,SAINT JOSEPH,44777378900014,5610A,,,92300.0,20/03/2003,De 3 à 5 salariés,,0,152669,0,0,0,0,3125,0,0,3799,0,0,17667,783,25374,0,0,178044,7800,24299,3055,35935,0,0,0,0,0,0,0,10969,0,0,131140,120532,0,142109,178044,0,0,0,147216,0,0,149727,0,-589,51533,0,40642,2157,40322,9123,2579,0,0,0,668,146436,3290,0,0,0,0,0,0,0,0,0,0,3055,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEVALLOIS-PERRET,12,"5,4",Société à responsabilité limitée (SARL)
408707974,B.L. DISCOUNT,40870797400015,4759B,,,75017.0,01/09/1996,De 1 à 2 salariés,,0,13623,0,0,0,0,30901,0,0,3985,0,75000,7428,0,117315,0,0,130938,7622,63409,5932,77726,0,0,0,0,66,6934,0,16493,29315,0,405,0,0,53213,130938,66,165424,0,165424,0,0,170010,77547,-1197,160,0,38531,1233,31500,14814,0,0,0,0,229,162817,7193,347,432,432,0,0,0,0,0,109,-109,5932,0,1066,0,11212,1066,1972,0,0,0,0,0,0,1,0,0,0,0,0,7108,PARIS 17,12,"6,9",Société à responsabilité limitée (SARL)
480823053,FORMA CONSULT,48082305300032,7022Z,,,75019.0,01/01/2005,,,0,40001,0,0,0,0,0,0,51994,773,0,0,0,0,52767,0,0,92768,7500,35307,7781,51338,0,0,0,0,8576,6952,0,5443,20460,0,0,0,0,41430,92768,0,88294,0,88294,0,1814,90159,0,0,0,0,74804,578,0,0,12360,0,0,0,4,87746,2413,0,486,486,0,0,9152,0,0,1836,7316,7781,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,PARIS 19,12,"5,9",Société à responsabilité limitée (SARL)
344895925,DISCOUNT AUTOMARCHE,34489592500016,4511Z,,,95500.0,01/05/1988,De 1 à 2 salariés,,0,17582,0,0,0,0,145144,2457,4346,1263,0,0,9318,2395,164923,0,0,182504,37622,81752,5840,128978,0,0,0,0,0,4886,0,9574,0,0,39067,3996,0,53527,182504,0,0,0,205017,0,0,205018,26039,-11741,0,0,56466,10641,74222,39739,833,0,0,0,1249,197448,7570,0,0,0,0,0,111,0,0,962,0,5840,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BONNEUIL-EN-FRANCE,12,"5,3",Société à responsabilité limitée (SARL)
712620301,MARBRI THOR,71262030100010,4333Z,"Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire","05/01/2016
31/05/2015
31/05/2014",84250.0,01/01/1971,De 3 à 5 salariés,,0,2136,29281,0,0,20452,0,0,12020,5058,0,0,2886,0,80510,0,0,82646,36000,-137593,2171,-95822,0,0,0,0,0,40290,0,61196,76983,0,0,0,0,178469,82646,0,189781,1144,190925,0,0,196375,0,0,66682,1033,41007,6307,68622,16033,356,0,0,0,769,200809,-4434,0,710,710,0,0,7316,0,0,0,7316,2171,0,0,13472,0,0,0,0,0,0,0,0,0,0,0,5449,0,0,0,-5145,LE THOR,12,"2,4",Société à responsabilité limitée (SARL)
350687190,LE CLOS FLEURI,35068719000032,5610A,,,69240.0,03/04/1989,De 6 à 9 salariés,,0,430738,4219,0,0,0,0,0,0,7873,0,0,33496,245,45833,0,0,476571,7622,0,2460,229583,0,0,0,0,0,0,0,7867,0,0,239121,39511,0,246989,476571,0,0,0,214669,3836,0,218705,0,0,61389,-4219,62107,2638,72946,16009,10702,0,0,0,4902,226474,-7769,0,0,0,0,0,10961,0,0,732,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THIZY-LES-BOURGS,12,"4,9",Société à responsabilité limitée (SARL)
432511194,BOIS DECORUM EURL,43251119400024,4332A,,,78117.0,07/08/2000,De 1 à 2 salariés,,0,31401,418,0,0,0,0,0,10722,8604,0,0,27790,12,47549,0,0,78951,7622,0,18887,27272,0,0,0,0,14192,12784,0,8873,9779,0,6048,0,0,51679,78951,0,0,0,129089,2533,500,132123,0,0,16659,1811,37231,2597,38545,30037,2251,0,0,0,2,129137,2986,21,80,80,0,0,16175,0,0,215,15960,18887,0,0,0,8077,0,499,1307,0,0,0,0,0,0,0,0,0,0,0,2927,CHATEAUFORT,12,"7,1",Société à responsabilité limitée (SARL)
817877210,SASU D'OENOTRIA,81787721000028,4634Z,,,66600.0,19/01/2016,De 1 à 2 salariés,,0,0,0,0,0,0,3198,0,16513,0,0,0,4571,0,24281,0,0,24281,1500,0,886,2386,0,0,0,0,0,0,0,15258,0,0,6637,4308,0,21895,24281,0,0,0,90896,0,0,90896,71773,-3198,0,0,20732,0,0,546,0,0,0,0,6,89853,1042,0,0,0,0,0,0,0,0,0,0,886,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CASES-DE-PENE,12,"4,7",Société par actions simplifiée
448636860,ALTAPRESSE / MOTONET,44863686000034,5813Z,,,75011.0,01/06/2003,De 3 à 5 salariés,,0,18105,0,0,0,0,0,0,12143,2399,0,0,59962,0,74504,0,0,92610,20000,0,-4117,61045,0,0,0,0,0,2599,0,0,25102,0,3865,0,0,31565,92610,0,145827,0,145827,0,0,145827,0,0,1199,0,44244,761,85055,19184,1710,0,0,0,13,152166,-6340,75,1369,1369,0,0,1375,0,0,160,1215,-4117,0,-2301,0,16357,0,3806,0,0,0,0,0,0,0,0,0,0,0,0,-7633,PARIS 11,12,"5,3",Société à responsabilité limitée (SARL)
491944757,ACOPLAST VERSION 2,49194475700013,1812Z,,,13200.0,19/09/2006,De 1 à 2 salariés,,0,9706,8156,129,0,0,0,0,80004,8347,0,10010,53892,2528,163068,0,0,172774,20000,0,-17811,64441,0,0,0,0,0,54986,0,9979,42436,0,931,0,0,108333,172774,0,150365,0,150365,0,486,150551,1735,0,28111,2125,43545,772,57973,16683,2784,0,2227,0,3177,159137,-8586,1,9226,9226,0,0,0,0,0,0,0,-17811,0,0,3027,16163,0,2930,0,0,0,0,0,0,0,0,-312,0,0,0,-17811,ARLES,12,"3,5",Société à responsabilité limitée (SARL)
750782112,SASA,75078211200015,1013B,,,13011.0,01/03/2012,De 1 à 2 salariés,,0,7050,0,0,0,0,0,0,94,3031,0,0,21658,0,24782,0,0,31833,1000,13928,-4132,10897,0,0,0,0,0,0,0,4048,0,0,16888,12637,0,20936,31833,0,0,0,117644,0,0,124257,64745,0,1175,0,25575,1097,21315,6676,7699,0,0,0,12,128294,-4036,0,0,95,0,0,0,0,0,0,0,-4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARSEILLE 11,12,"4,9",Société à responsabilité limitée (SARL)
381231943,EURO-VOYAGES-REUNION,38123194300014,7911Z,,,97400.0,01/05/1991,De 3 à 5 salariés,,0,10269,0,0,0,0,0,0,110381,19898,0,60979,189814,422,381494,0,0,391763,76225,178710,8702,271259,0,0,0,0,0,13548,24696,73130,9129,0,0,0,0,120504,391763,0,459628,0,459628,0,0,459798,0,0,0,0,379231,1024,53217,15495,4392,0,0,0,4,453363,6435,2397,0,0,0,0,0,0,0,130,-130,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8832,SAINT-DENIS,12,"6,6",Société à responsabilité limitée (SARL)
444987622,BUREAU D'ETUDES C.V.C.P.,44498762200024,7112B,,,18000.0,01/01/2003,De 1 à 2 salariés,,0,7767,0,0,5000,0,0,0,108474,11072,0,40000,15786,8647,188980,0,0,196747,8000,0,-27358,101268,0,0,0,0,5093,32736,0,6046,48267,0,3335,0,0,95479,196747,0,138566,0,138566,0,1435,139463,0,0,0,0,51443,1221,61295,14977,4729,0,36103,0,8,169779,-30315,1836,379,379,0,0,1500,0,0,0,1500,-27358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850,0,0,0,-28858,BOURGES,12,"3,7",Société à responsabilité limitée (SARL)
502786429,DESIGN MARBRE,50278642900014,4120A,,,75018.0,22/02/2008,De 1 à 2 salariés,,0,1560,0,1504,0,0,0,14000,21287,5024,0,0,10263,0,52079,0,0,53638,8000,-3691,-246,6610,0,0,0,0,0,97,0,11225,24057,0,11650,0,0,47029,53638,0,186615,0,186615,0,0,178119,0,0,34631,0,96074,769,30000,10842,5429,0,0,0,0,177746,373,0,218,218,0,0,0,0,0,401,-401,-246,0,0,0,7231,488,9296,0,0,0,0,0,73444,1,0,-8496,0,0,0,155,PARIS 18,12,"4,1",Société à responsabilité limitée (SARL)
808837967,DISTRICT IMMO,80883796700021,6820B,,,13006.0,06/01/2015,,,0,306350,0,0,0,0,0,0,0,832,0,0,31476,0,32308,0,0,338658,1000,9840,13216,24056,0,0,0,0,284260,24727,0,2843,162,2516,93,0,0,314602,338658,0,109428,0,109428,0,0,109428,0,0,0,0,66824,501,0,0,20123,0,0,0,2,87450,21978,0,6430,6430,0,0,0,0,0,0,0,13216,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15548,MARSEILLE 6,12,"7,5",Société par actions simplifiée
485202691,C.M.D.M,48520269100013,4771Z,,,73100.0,28/11/2005,0 salarié pendant l'année,,0,134114,0,0,0,0,38059,2050,0,462,0,0,56893,4638,102103,0,0,236218,160000,0,21212,227354,0,0,0,0,0,0,0,1704,0,0,7159,0,0,8863,236218,0,0,0,215478,0,0,227904,85263,-1204,0,0,41573,1757,54748,5871,2189,14012,0,0,209,204419,23485,1470,0,0,0,0,0,0,0,0,0,21212,0,3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AIX-LES-BAINS,12,"7,7",Société à responsabilité limitée (SARL)
412577173,SECURY 30,41257717300021,8010Z,"Dépôt de l'état des créances
Jugement d'ouverture de liquidation judiciaire","24/09/2021
26/02/2021",30000.0,16/06/1997,De 3 à 5 salariés,,0,0,0,0,0,0,0,0,34915,7397,0,0,37540,3729,83582,0,0,83582,10000,0,1106,29590,0,20000,0,0,0,0,0,5072,21774,0,0,0,7146,33992,83582,0,205902,0,205902,0,0,205904,0,0,0,0,26941,2393,141472,34186,0,0,0,0,1,204993,911,0,4,4,0,0,290,0,0,90,200,1106,0,0,0,7165,0,1118,0,0,0,0,0,0,6,0,0,0,0,0,907,NIMES,12,"5,5",Société à responsabilité limitée (SARL)
492036702,TCLK,49203670200024,9602A,,,59380.0,21/09/2006,De 3 à 5 salariés,,0,19285,1776,0,0,0,4402,0,92,9010,0,10232,19547,24,45083,0,0,64368,7500,-12015,4146,29011,0,0,0,0,0,0,0,14826,20531,0,0,0,0,35358,64368,0,184120,0,184120,0,200,184404,13361,-362,8583,657,41624,2347,82845,15192,6581,0,0,0,9941,180769,3635,511,0,0,0,0,0,0,0,0,0,4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146,QUAEDYPRE,12,"6,5",Société à responsabilité limitée (SARL)
802482372,BUSYNOT,80248237200025,6202A,,,71550.0,21/05/2014,De 1 à 2 salariés,,0,18556,0,0,0,0,0,0,79264,525,0,80013,46090,0,205892,0,0,224448,5000,16025,111083,132608,0,0,0,0,0,0,0,2340,0,0,89501,1382,0,91841,224448,0,0,0,208413,0,0,208413,0,0,0,0,33289,2623,8800,5390,1483,0,0,0,370,51955,156458,14,0,0,0,0,0,0,0,0,0,111083,0,45389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROUSSILLON-EN-MORVAN,12,"9,1",Société par actions simplifiée
483207106,LE GUEST,48320710600012,5610A,"Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire","03/10/2021
02/08/2020",75002.0,09/05/2005,0 salarié pendant l'année,,0,253092,0,0,0,0,0,0,58021,3078,0,0,10674,8353,80126,0,0,333219,8000,29118,-18550,19368,0,0,0,0,9389,273995,0,19634,10833,0,0,0,0,313851,333219,75,104613,0,104613,0,12634,117256,0,0,0,0,65601,4260,14424,13516,37534,0,0,0,1,135335,-18079,0,471,471,0,0,0,0,0,0,0,-18550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18550,PARIS 2,12,"2,6",Société à responsabilité limitée (SARL)
503051005,ALAIN DELCOLLE,50305100500018,4399C,,,30100.0,01/03/2008,0 salarié à la fin de l'année,,0,21058,2250,0,0,0,0,0,9233,1956,0,10000,54960,0,78398,0,0,99456,1000,69647,-3536,79275,0,0,0,0,0,4808,0,4703,0,0,10670,3878,0,20181,99456,0,0,0,118952,0,0,117725,0,0,20351,0,39547,2876,44553,8205,6878,0,0,0,13,122423,-4698,412,0,137,0,0,0,0,0,47,0,-3536,0,-933,0,0,0,0,0,0,0,0,0,0,0,0,-1250,0,0,0,0,ALES,12,6,Société à responsabilité limitée (SARL)
534879242,AUTO ECOLE D'ARCOLE,53487924200012,8553Z,,,31000.0,26/10/2011,De 1 à 2 salariés,,0,1516,0,0,0,0,0,0,0,3115,0,0,9704,0,12819,0,0,14335,7500,-9830,-6761,-8723,0,0,0,0,0,0,0,2071,0,0,20987,670,0,23058,14335,0,0,0,130617,0,0,138171,0,0,0,0,42862,9459,70999,20545,650,0,0,0,144,144659,-6487,0,0,274,0,0,0,0,0,0,0,-6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOULOUSE,12,"3,5",Société par actions simplifiée
794669374,ART.PLOMB'ENERGIE,79466937400025,4322A,,,3260.0,19/08/2013,0 salarié pendant l'année,,0,13481,450,9982,0,0,0,0,22846,4882,0,0,12323,0,50483,0,0,63964,2000,0,42,9317,0,0,0,0,6923,5464,0,26178,16082,0,0,0,0,54647,63964,0,122064,0,122064,0,12,132058,0,0,55652,10053,32867,331,21219,7554,274,0,0,0,1,127951,4107,0,247,247,0,0,0,0,0,3818,-3818,42,0,0,0,7304,0,3306,4028,0,0,0,0,0,0,0,9982,0,0,0,3860,SEUILLET,12,"4,2",Société à responsabilité limitée (SARL)
794710301,99 NORD GROUPE,79471030100019,4619B,,,76740.0,01/09/2013,De 1 à 2 salariés,,0,2454,0,0,0,0,0,0,10200,9028,0,0,63280,0,82508,0,0,84963,5000,-226,51219,56492,0,0,0,0,0,0,0,1489,0,0,26981,15,0,28470,84963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOUDETOT,12,"7,2",Société à responsabilité limitée (SARL)
398683458,LE LIVRE QUI PARLE - DPI / DIFFUSION UNIVERSELLE,39868345800028,5920Z,,,60200.0,01/11/1994,De 1 à 2 salariés,,0,0,0,0,0,0,21744,0,15796,3275,0,0,18477,0,59293,0,0,59293,22000,0,-23751,33925,0,0,0,0,0,0,0,24920,0,0,447,0,0,25367,59293,0,0,0,134270,1782,13272,149803,44026,14935,0,0,47591,355,46590,0,0,14642,0,0,6266,174405,-24603,131,0,0,0,0,721,0,0,0,721,-23751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24471,COMPIEGNE,12,"3,1",Société à responsabilité limitée (SARL)
494896681,LES CH'TIS PAYSAGISTES / LES CH'TIS PAYSAGISTES,49489668100017,8130Z,,,59131.0,21/03/2007,0 salarié à la fin de l'année,,0,19382,0,0,0,0,0,0,16035,1604,0,0,82951,0,100591,0,0,119973,4000,16035,32073,109403,0,0,0,0,0,0,0,832,9290,0,448,0,0,10570,119973,0,106315,0,106315,0,6900,113215,0,0,0,0,17736,747,50174,-51,6853,0,0,0,-1,75459,37756,0,160,160,0,0,0,0,0,0,0,32073,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37596,ROUSIES,12,"9,2",Société à responsabilité limitée (SARL)
508566718,ASTAVOLTA / ASTAVOLTA,50856671800013,3511Z,,,32450.0,08/11/2008,0 salarié pendant l'année,,0,368695,0,0,0,0,0,0,83530,126,0,0,111272,2292,197220,0,0,565915,180000,0,79797,498935,0,0,0,0,0,62721,0,3599,660,0,0,0,0,66980,565915,0,127384,0,127384,0,0,127384,0,0,0,0,17062,211,0,1650,38325,0,0,0,0,57248,70136,0,0,0,0,0,14754,14754,0,0,14754,79797,0,5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70136,SAINT-ELIX-D'ASTARAC,12,"8,9",Société par actions simplifiée
752132530,SDR,75213253000029,6420Z,,,38130.0,01/06/2012,De 1 à 2 salariés,,0,229919,0,0,0,0,0,0,9000,1856,0,0,4740,1098,16695,0,0,246614,40000,0,5088,190745,0,0,0,0,44144,711,0,1797,9215,0,0,0,0,55869,246614,0,189000,0,189000,0,0,189001,0,0,0,0,5251,1346,159266,13043,0,0,0,0,1,178910,10091,0,3239,3239,0,0,0,0,1062,1062,-1062,5088,0,702,0,5190,0,2960,16290,0,0,0,0,0,0,0,0,0,0,0,6852,ECHIROLLES,12,"5,6",Société à responsabilité limitée (SARL)
809576499,FALCON MOTORS COMPANY,80957649900028,4520A,,,62217.0,13/02/2015,De 1 à 2 salariés,,0,23521,0,0,0,0,1906,0,2413,2765,0,0,3839,4735,15658,0,0,39179,25000,0,-11776,13224,0,0,0,0,14231,0,0,7389,0,0,4335,0,0,25955,39179,0,61992,0,61992,0,0,62523,32552,-1906,0,0,44559,94,2853,0,4121,0,0,0,24,82296,-19774,0,0,502,0,0,8500,0,0,0,8500,-11776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,-20275,BEAURAINS,12,"2,4",Société à responsabilité limitée (SARL)
530142470,DESIGN RENOVATION,53014247000026,4334Z,,,94100.0,01/02/2011,De 3 à 5 salariés,,0,2296,10000,0,0,0,0,0,0,8687,0,0,10779,0,29467,0,0,31763,8000,9230,1127,18356,0,0,0,0,0,0,0,1495,0,0,11912,0,0,13406,31763,0,0,0,125339,0,0,135339,0,0,18497,0,67077,1107,35635,10054,1508,0,0,0,0,133877,1461,1,0,135,0,0,0,0,0,0,0,1127,0,199,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,SAINT-MAUR-DES-FOSSES,12,"5,7",Société à responsabilité limitée (SARL)
